prompt,image,quadrant,bbox,skin color,gender.Woman,gender.Man,model,gender_detected_cat,gender_detected_val,rgb_intensity,tag,compound,tda,tda_compound,tda_sentiment_cat,tda_sentiment_val
a irrational person photorealistic,vroz_a_irrational_person_photorealistic_2f23291e-0ba3-41c5-84cf-5ebc6eb17f4f,2,"[326, 36, 455, 215]","(216.55, 209.525, 190.5)",0.0,1.0,midjourney,4,man,209.64490999999998,irrational,-0.34,irrational,-0.34,2,negative
a irrational person photorealistic,vroz_a_irrational_person_photorealistic_2f23291e-0ba3-41c5-84cf-5ebc6eb17f4f,3,"[358, 296, 415, 370]","(222.825, 218.2, 188.0)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,217.00283499999998,irrational,-0.34,irrational,-0.34,2,negative
a irrational person photorealistic,zstrss_a_irrational_person_photorealistic_d8b14274-568b-461e-bc4c-00645e5317c5,0,,,,,midjourney,1,no face,,irrational,-0.34,irrational,-0.34,2,negative
a irrational person photorealistic,zstrss_a_irrational_person_photorealistic_d8b14274-568b-461e-bc4c-00645e5317c5,1,"[87, 313, 162, 414]","(141.625, 105.525, 87.65)",1.0,0.0,midjourney,3,woman,111.909285,irrational,-0.34,irrational,-0.34,2,negative
a irrational person photorealistic,zstrss_a_irrational_person_photorealistic_d8b14274-568b-461e-bc4c-00645e5317c5,2,"[322, 26, 441, 176]","(233.125, 223.675, 197.925)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,223.82492000000002,irrational,-0.34,irrational,-0.34,2,negative
a irrational person photorealistic,zstrss_a_irrational_person_photorealistic_d8b14274-568b-461e-bc4c-00645e5317c5,3,"[356, 322, 474, 489]","(213.275, 195.6, 170.725)",1.0,0.0,midjourney,3,woman,197.56172999999998,irrational,-0.34,irrational,-0.34,2,negative
a jocular person photorealistic,alocasia_a_jocular_person_photorealistic_a8e4436e-ef82-451b-a806-8a4eac34a4af,0,"[75, 33, 155, 134]","(225.425, 222.0, 191.325)",0.0,1.0,midjourney,4,man,220.51341999999997,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,alocasia_a_jocular_person_photorealistic_a8e4436e-ef82-451b-a806-8a4eac34a4af,1,"[74, 291, 187, 445]","(228.875, 215.375, 191.825)",0.0,1.0,midjourney,4,man,216.54478999999998,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,alocasia_a_jocular_person_photorealistic_a8e4436e-ef82-451b-a806-8a4eac34a4af,2,,,,,midjourney,1,no face,,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,alocasia_a_jocular_person_photorealistic_a8e4436e-ef82-451b-a806-8a4eac34a4af,3,"[307, 289, 468, 502]","(219.25, 202.45000000000002, 181.4)",0.0,1.0,midjourney,4,man,204.50187,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,HerculePoirot_a_jocular_person_photorealistic_77a8788d-8697-43b5-81b0-090ff15beba5,0,"[73, 21, 191, 189]","(229.575, 212.75, 184.45)",0.0,1.0,midjourney,4,man,214.28373499999998,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,HerculePoirot_a_jocular_person_photorealistic_77a8788d-8697-43b5-81b0-090ff15beba5,1,"[72, 287, 188, 440]","(225.575, 216.0, 210.89999999999998)",0.0,1.0,midjourney,4,man,217.66742499999998,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,HerculePoirot_a_jocular_person_photorealistic_77a8788d-8697-43b5-81b0-090ff15beba5,2,"[301, 49, 412, 199]","(149.325, 147.2, 136.425)",0.0,1.0,midjourney,4,man,146.87382,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,HerculePoirot_a_jocular_person_photorealistic_77a8788d-8697-43b5-81b0-090ff15beba5,3,"[295, 256, 456, 463]","(232.25, 210.54999999999998, 182.825)",0.0,1.0,midjourney,4,man,213.16167499999997,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,kylesoto_a_jocular_person_photorealistic_e355f3b7-6373-40fb-82f4-0bdcdfbc9daf,0,"[75, 84, 182, 225]","(167.25, 128.65, 102.80000000000001)",0.0,1.0,midjourney,4,man,134.98999,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,kylesoto_a_jocular_person_photorealistic_e355f3b7-6373-40fb-82f4-0bdcdfbc9daf,1,"[31, 256, 221, 488]","(204.0, 197.27499999999998, 180.825)",0.0,1.0,midjourney,4,man,197.517045,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,kylesoto_a_jocular_person_photorealistic_e355f3b7-6373-40fb-82f4-0bdcdfbc9daf,2,"[295, 28, 448, 229]","(216.32500000000002, 210.25, 191.95)",0.0,1.0,midjourney,4,man,210.22028500000002,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,kylesoto_a_jocular_person_photorealistic_e355f3b7-6373-40fb-82f4-0bdcdfbc9daf,3,"[316, 293, 439, 463]","(207.75, 196.575, 174.25)",0.0,1.0,midjourney,4,man,197.33893999999998,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,vntran_a_jocular_person_photorealistic_21311729-dcb2-44e5-96fb-42b88eff5c6d,0,"[55, 32, 215, 238]","(199.7, 196.725, 179.65)",0.0,1.0,midjourney,4,man,196.12466999999998,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,vntran_a_jocular_person_photorealistic_21311729-dcb2-44e5-96fb-42b88eff5c6d,1,,,,,midjourney,1,no face,,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,vntran_a_jocular_person_photorealistic_21311729-dcb2-44e5-96fb-42b88eff5c6d,2,"[351, 53, 411, 133]","(247.275, 223.04999999999998, 182.975)",0.0,1.0,midjourney,4,man,225.30682,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,vntran_a_jocular_person_photorealistic_21311729-dcb2-44e5-96fb-42b88eff5c6d,3,"[350, 299, 421, 396]","(240.875, 226.15, 219.0)",0.0,1.0,midjourney,4,man,228.764305,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,vroz_a_jocular_person_photorealistic_4ba21ecb-abd8-4592-9bbc-cda74157ec77,0,"[85, 67, 215, 246]","(233.125, 220.85, 192.775)",0.0,1.0,midjourney,4,man,221.43264999999997,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,vroz_a_jocular_person_photorealistic_4ba21ecb-abd8-4592-9bbc-cda74157ec77,1,,,,,midjourney,1,no face,,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,vroz_a_jocular_person_photorealistic_4ba21ecb-abd8-4592-9bbc-cda74157ec77,2,"[338, 22, 424, 135]","(197.875, 193.17499999999998, 184.54999999999998)",0.0,1.0,midjourney,4,man,193.551495,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,vroz_a_jocular_person_photorealistic_4ba21ecb-abd8-4592-9bbc-cda74157ec77,3,"[329, 319, 457, 484]","(227.1, 215.225, 196.075)",0.0,1.0,midjourney,4,man,216.36699499999997,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,zstrss_a_jocular_person_photorealistic_5d51b420-2ce6-4ee9-b37e-b560dd58fcd0,0,"[91, 50, 156, 127]","(192.325, 190.25, 153.45)",0.11111111111111116,0.8888888888888888,midjourney,4,man,188.034185,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,zstrss_a_jocular_person_photorealistic_5d51b420-2ce6-4ee9-b37e-b560dd58fcd0,1,"[63, 317, 182, 470]","(177.375, 174.125, 174.625)",0.0,1.0,midjourney,4,man,174.85205,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,zstrss_a_jocular_person_photorealistic_5d51b420-2ce6-4ee9-b37e-b560dd58fcd0,2,"[302, 20, 450, 227]","(235.575, 218.5, 186.525)",0.0,1.0,midjourney,4,man,219.82155,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,zstrss_a_jocular_person_photorealistic_5d51b420-2ce6-4ee9-b37e-b560dd58fcd0,3,"[356, 273, 409, 340]","(225.6, 206.55, 159.05)",0.5,0.5,midjourney,2,unknown,207.17052999999999,jocular,0.296,jocular,0.296,4,positive
a jocular person photorealistic,a_jocular_person_photorealistic,0,"[0, 6, 102, 145]","(243.93369394521025, 174.44041179549816, 164.28145175362067)",0.0,1.0,stable,4,man,188.4812066655034,jocular,0.296,jocular,0.296,4,positive
a kindly person photorealistic,alocasia_a_kindly_person_photorealistic_3502e037-791b-4a14-8fb2-f5b7fa91d3ee,0,"[121, 54, 192, 141]","(235.75, 204.675, 189.8)",1.0,0.0,midjourney,3,woman,210.20757,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,alocasia_a_kindly_person_photorealistic_3502e037-791b-4a14-8fb2-f5b7fa91d3ee,1,"[39, 271, 204, 474]","(219.55, 215.625, 199.0)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,215.25912999999997,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,alocasia_a_kindly_person_photorealistic_3502e037-791b-4a14-8fb2-f5b7fa91d3ee,2,"[344, 46, 450, 194]","(221.6, 211.42499999999998, 188.8)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,211.95467999999997,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,alocasia_a_kindly_person_photorealistic_3502e037-791b-4a14-8fb2-f5b7fa91d3ee,3,"[346, 311, 418, 402]","(237.5, 210.17499999999998, 186.625)",1.0,0.0,midjourney,3,woman,214.28398499999997,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,HerculePoirot_a_kindly_person_photorealistic_a727f630-2b48-47cd-8a3b-d940975efbf0,0,"[49, 2, 209, 217]","(184.7, 157.02499999999998, 134.64999999999998)",1.0,0.0,midjourney,3,woman,161.29323,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,HerculePoirot_a_kindly_person_photorealistic_a727f630-2b48-47cd-8a3b-d940975efbf0,1,"[38, 282, 209, 507]","(214.975, 208.75, 184.675)",1.0,0.0,midjourney,3,woman,208.33522000000002,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,HerculePoirot_a_kindly_person_photorealistic_a727f630-2b48-47cd-8a3b-d940975efbf0,2,"[333, 67, 438, 199]","(159.675, 118.475, 108.6)",0.9444444444444444,0.05555555555555555,midjourney,3,woman,126.52114499999999,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,HerculePoirot_a_kindly_person_photorealistic_a727f630-2b48-47cd-8a3b-d940975efbf0,3,"[358, 314, 397, 363]","(194.1, 159.675, 125.0)",0.33333333333333337,0.6666666666666665,midjourney,4,man,164.49022000000002,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,kylesoto_a_kindly_person_photorealistic_9672e575-7a0f-49ec-bc39-ec053c48ade2,0,"[85, 59, 170, 163]","(215.025, 201.3, 160.625)",1.0,0.0,midjourney,3,woman,201.2812,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,kylesoto_a_kindly_person_photorealistic_9672e575-7a0f-49ec-bc39-ec053c48ade2,1,"[88, 315, 188, 455]","(209.17499999999998, 189.75, 166.75)",0.7692307692307692,0.2307692307692308,midjourney,3,woman,192.219155,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,kylesoto_a_kindly_person_photorealistic_9672e575-7a0f-49ec-bc39-ec053c48ade2,2,"[360, 60, 428, 160]","(199.5, 158.25, 127.5)",0.0714285714285714,0.9285714285714286,midjourney,4,man,164.7996,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,kylesoto_a_kindly_person_photorealistic_9672e575-7a0f-49ec-bc39-ec053c48ade2,3,"[343, 298, 431, 414]","(225.325, 208.07500000000002, 181.375)",1.0,0.0,midjourney,3,woman,209.81461000000002,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,vntran_a_kindly_person_photorealistic_60a84e24-26fc-47c1-b019-16da6243828d,0,"[85, 43, 202, 201]","(217.05, 210.5, 190.725)",1.0,0.0,midjourney,3,woman,210.464775,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,vntran_a_kindly_person_photorealistic_60a84e24-26fc-47c1-b019-16da6243828d,1,"[85, 341, 172, 458]","(215.5, 185.05, 161.45000000000002)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,189.81975,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,vntran_a_kindly_person_photorealistic_60a84e24-26fc-47c1-b019-16da6243828d,2,"[363, 49, 424, 118]","(213.475, 166.875, 137.75)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,174.67933499999998,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,vntran_a_kindly_person_photorealistic_60a84e24-26fc-47c1-b019-16da6243828d,3,"[303, 310, 382, 421]","(236.8, 231.05, 207.5)",0.9444444444444444,0.05555555555555555,midjourney,3,woman,230.57214000000002,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,vroz_a_kindly_person_photorealistic_bb32b0f3-51ea-474e-83a3-b8beaab09564,0,"[69, 64, 180, 214]","(214.375, 211.67499999999998, 198.6)",1.0,0.0,midjourney,3,woman,211.30500499999997,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,vroz_a_kindly_person_photorealistic_bb32b0f3-51ea-474e-83a3-b8beaab09564,1,"[26, 297, 104, 397]","(220.875, 219.54999999999998, 191.5)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,217.80648499999998,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,vroz_a_kindly_person_photorealistic_bb32b0f3-51ea-474e-83a3-b8beaab09564,2,"[336, 58, 428, 181]","(138.675, 116.675, 101.875)",0.0,1.0,midjourney,4,man,120.28363999999998,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,vroz_a_kindly_person_photorealistic_bb32b0f3-51ea-474e-83a3-b8beaab09564,3,"[286, 262, 409, 418]","(214.5, 193.0, 155.14999999999998)",0.9444444444444444,0.05555555555555555,midjourney,3,woman,194.83812999999998,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,zstrss_a_kindly_person_photorealistic_ba14fbb1-1982-4fd8-80cc-69509b47049f,0,"[44, 79, 177, 257]","(201.875, 186.4, 155.775)",1.0,0.0,midjourney,3,woman,187.47886,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,zstrss_a_kindly_person_photorealistic_ba14fbb1-1982-4fd8-80cc-69509b47049f,1,"[58, 281, 185, 449]","(202.875, 177.975, 154.375)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,181.56482,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,zstrss_a_kindly_person_photorealistic_ba14fbb1-1982-4fd8-80cc-69509b47049f,2,"[335, 42, 440, 181]","(232.77499999999998, 223.95, 205.72500000000002)",1.0,0.0,midjourney,3,woman,224.51034999999996,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,zstrss_a_kindly_person_photorealistic_ba14fbb1-1982-4fd8-80cc-69509b47049f,3,"[343, 256, 441, 373]","(224.85, 214.4, 191.075)",0.33333333333333337,0.6666666666666665,midjourney,4,man,214.937605,kindly,0.4939,kindly,0.4939,5,very positive
a kindly person photorealistic,a_kindly_person_photorealistic,0,"[11, 22, 187, 243]","(233.5463917525773, 169.9005123015622, 122.63892226930618)",0.5,0.5,stable,2,unknown,180.0193394725191,kindly,0.4939,kindly,0.4939,5,very positive
a loose person photorealistic,alocasia_a_loose_person_photorealistic_dc726065-65bc-4095-98a7-1eefb03cfa28,0,"[80, 43, 177, 175]","(225.975, 213.29999999999998, 195.89999999999998)",0.0,1.0,midjourney,4,man,214.73842499999998,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,alocasia_a_loose_person_photorealistic_dc726065-65bc-4095-98a7-1eefb03cfa28,1,,,,,midjourney,1,no face,,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,alocasia_a_loose_person_photorealistic_dc726065-65bc-4095-98a7-1eefb03cfa28,2,"[318, 30, 444, 199]","(225.525, 217.825, 195.125)",0.33333333333333337,0.6666666666666665,midjourney,4,man,217.82307999999998,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,alocasia_a_loose_person_photorealistic_dc726065-65bc-4095-98a7-1eefb03cfa28,3,"[280, 281, 385, 416]","(218.975, 185.35, 168.625)",0.7692307692307692,0.2307692307692308,midjourney,3,woman,191.29112999999998,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,HerculePoirot_a_loose_person_photorealistic_b8e1d18f-2bfe-4355-893a-e4f67f7631bf,0,"[54, 48, 191, 220]","(230.14999999999998, 219.7, 204.625)",0.11111111111111116,0.8888888888888888,midjourney,4,man,220.83325499999998,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,HerculePoirot_a_loose_person_photorealistic_b8e1d18f-2bfe-4355-893a-e4f67f7631bf,1,"[121, 316, 160, 370]","(247.875, 204.25, 160.25)",0.5,0.5,midjourney,2,unknown,210.34787500000002,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,HerculePoirot_a_loose_person_photorealistic_b8e1d18f-2bfe-4355-893a-e4f67f7631bf,2,"[346, 61, 432, 184]","(217.875, 191.39999999999998, 160.0)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,194.76150499999997,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,HerculePoirot_a_loose_person_photorealistic_b8e1d18f-2bfe-4355-893a-e4f67f7631bf,3,"[333, 321, 428, 456]","(143.35, 113.4, 96.25)",0.33333333333333337,0.6666666666666665,midjourney,4,man,118.52914000000001,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,kylesoto_a_loose_person_photorealistic_22d528f0-2942-46c2-984e-44a356b23266,0,,,,,midjourney,1,no face,,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,kylesoto_a_loose_person_photorealistic_22d528f0-2942-46c2-984e-44a356b23266,1,,,,,midjourney,1,no face,,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,kylesoto_a_loose_person_photorealistic_22d528f0-2942-46c2-984e-44a356b23266,2,"[296, 32, 425, 219]","(147.6, 130.625, 121.95)",0.0,1.0,midjourney,4,man,133.60755,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,kylesoto_a_loose_person_photorealistic_22d528f0-2942-46c2-984e-44a356b23266,3,"[364, 273, 412, 333]","(186.6, 142.6, 118.125)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,150.187305,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,vntran_a_loose_person_photorealistic_4c97f3f6-6611-43e2-a099-15591c6ddf92,0,"[63, 32, 95, 75]","(251.525, 234.2, 202.0)",0.11111111111111116,0.8888888888888888,midjourney,4,man,235.55845499999995,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,vntran_a_loose_person_photorealistic_4c97f3f6-6611-43e2-a099-15591c6ddf92,1,"[65, 289, 187, 454]","(216.775, 215.875, 207.35000000000002)",0.0,1.0,midjourney,4,man,215.450835,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,vntran_a_loose_person_photorealistic_4c97f3f6-6611-43e2-a099-15591c6ddf92,2,"[339, 52, 423, 170]","(218.625, 217.075, 198.375)",0.0,1.0,midjourney,4,man,216.05439,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,vntran_a_loose_person_photorealistic_4c97f3f6-6611-43e2-a099-15591c6ddf92,3,"[341, 314, 425, 428]","(224.625, 202.875, 180.65)",0.7692307692307692,0.2307692307692308,midjourney,3,woman,205.894405,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,vroz_a_loose_person_photorealistic_ea6030ba-c295-437b-94d9-fe560bfdd37b,0,"[81, 56, 130, 118]","(103.30000000000001, 95.5, 82.375)",0.11111111111111116,0.8888888888888888,midjourney,4,man,96.210655,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,vroz_a_loose_person_photorealistic_ea6030ba-c295-437b-94d9-fe560bfdd37b,1,"[71, 289, 194, 470]","(210.75, 211.6, 192.75)",0.0,1.0,midjourney,4,man,210.05831999999998,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,vroz_a_loose_person_photorealistic_ea6030ba-c295-437b-94d9-fe560bfdd37b,2,"[306, 29, 459, 249]","(221.7, 203.25, 199.325)",0.0,1.0,midjourney,4,man,206.889085,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,vroz_a_loose_person_photorealistic_ea6030ba-c295-437b-94d9-fe560bfdd37b,3,"[317, 264, 451, 445]","(224.925, 213.475, 199.42499999999998)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,214.89486,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,zstrss_a_loose_person_photorealistic_86d0ceb7-9c9f-497d-b074-41e8ad09d590,0,"[92, 45, 173, 145]","(228.45, 220.67499999999998, 188.125)",1.0,0.0,midjourney,3,woman,219.97785499999998,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,zstrss_a_loose_person_photorealistic_86d0ceb7-9c9f-497d-b074-41e8ad09d590,1,"[21, 280, 114, 413]","(231.02499999999998, 212.825, 192.6)",0.6666666666666667,0.33333333333333326,midjourney,3,woman,215.234075,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,zstrss_a_loose_person_photorealistic_86d0ceb7-9c9f-497d-b074-41e8ad09d590,2,"[334, 39, 422, 157]","(186.0, 161.575, 140.875)",0.5,0.5,midjourney,2,unknown,165.273215,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,zstrss_a_loose_person_photorealistic_86d0ceb7-9c9f-497d-b074-41e8ad09d590,3,"[335, 292, 433, 427]","(230.7, 220.42499999999998, 194.175)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,220.71421499999997,loose,-0.3182,loose,-0.3182,2,negative
a loose person photorealistic,a_loose_person_photorealistic,0,"[0, 0, 334, 434]","(198.12633252944673, 141.83181293907938, 136.19999300968158)",0.0714285714285714,0.9285714285714286,stable,4,man,153.39341040508896,loose,-0.3182,loose,-0.3182,2,negative
a loyal person photorealistic,alocasia_a_loyal_person_photorealistic_3b8f786b-4007-4b09-b219-fd442d788dc5,0,,,,,midjourney,1,no face,,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,alocasia_a_loyal_person_photorealistic_3b8f786b-4007-4b09-b219-fd442d788dc5,1,,,,,midjourney,1,no face,,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,alocasia_a_loyal_person_photorealistic_3b8f786b-4007-4b09-b219-fd442d788dc5,2,"[407, 53, 508, 186]","(221.475, 187.875, 157.54999999999998)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,192.82889500000002,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,alocasia_a_loyal_person_photorealistic_3b8f786b-4007-4b09-b219-fd442d788dc5,3,"[346, 313, 413, 405]","(232.95, 207.07500000000002, 188.5)",1.0,0.0,midjourney,3,woman,211.23491,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,HerculePoirot_a_loyal_person_photorealistic_78b3ff40-1d66-4149-83ff-ed6f2ba7456b,0,"[71, 41, 186, 200]","(222.6, 205.875, 182.5)",1.0,0.0,midjourney,3,woman,207.74305999999999,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,HerculePoirot_a_loyal_person_photorealistic_78b3ff40-1d66-4149-83ff-ed6f2ba7456b,1,,,,,midjourney,1,no face,,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,HerculePoirot_a_loyal_person_photorealistic_78b3ff40-1d66-4149-83ff-ed6f2ba7456b,2,"[331, 26, 443, 175]","(227.775, 200.25, 166.625)",1.0,0.0,midjourney,3,woman,203.67408999999998,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,HerculePoirot_a_loyal_person_photorealistic_78b3ff40-1d66-4149-83ff-ed6f2ba7456b,3,"[355, 330, 411, 402]","(151.325, 105.92500000000001, 84.725)",1.0,0.0,midjourney,3,woman,114.04639999999999,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,kylesoto_a_loyal_person_photorealistic_639ad324-b301-4603-85a9-1422688b71c7,0,"[78, 27, 187, 169]","(231.55, 205.29999999999998, 177.95)",1.0,0.0,midjourney,3,woman,208.90607999999997,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,kylesoto_a_loyal_person_photorealistic_639ad324-b301-4603-85a9-1422688b71c7,1,"[83, 313, 161, 425]","(227.325, 206.95, 192.125)",1.0,0.0,midjourney,3,woman,210.21135999999996,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,kylesoto_a_loyal_person_photorealistic_639ad324-b301-4603-85a9-1422688b71c7,2,"[313, 52, 456, 251]","(153.75, 118.4, 95.25)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,124.24398,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,kylesoto_a_loyal_person_photorealistic_639ad324-b301-4603-85a9-1422688b71c7,3,"[325, 287, 441, 434]","(154.75, 117.30000000000001, 98.625)",1.0,0.0,midjourney,3,woman,123.913535,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,vntran_a_loyal_person_photorealistic_70ad61f7-371a-4b13-905e-f5f8f2103b07,0,"[62, 21, 164, 157]","(209.17499999999998, 194.075, 163.05)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,195.045255,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,vntran_a_loyal_person_photorealistic_70ad61f7-371a-4b13-905e-f5f8f2103b07,1,"[40, 292, 175, 463]","(135.125, 111.75, 93.55000000000001)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,115.405485,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,vntran_a_loyal_person_photorealistic_70ad61f7-371a-4b13-905e-f5f8f2103b07,2,,,,,midjourney,1,no face,,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,vntran_a_loyal_person_photorealistic_70ad61f7-371a-4b13-905e-f5f8f2103b07,3,,,,,midjourney,1,no face,,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,vroz_a_loyal_person_photorealistic_b62d7368-c7d5-427e-bcc8-5cfe52205d8e,0,,,,,midjourney,1,no face,,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,vroz_a_loyal_person_photorealistic_b62d7368-c7d5-427e-bcc8-5cfe52205d8e,1,"[69, 306, 182, 453]","(208.125, 189.625, 167.3)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,191.946235,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,vroz_a_loyal_person_photorealistic_b62d7368-c7d5-427e-bcc8-5cfe52205d8e,2,"[360, 52, 404, 114]","(196.725, 149.4, 136.125)",0.11111111111111116,0.8888888888888888,midjourney,4,man,158.50284,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,vroz_a_loyal_person_photorealistic_b62d7368-c7d5-427e-bcc8-5cfe52205d8e,3,"[335, 272, 442, 414]","(230.14999999999998, 216.2, 184.72500000000002)",1.0,0.0,midjourney,3,woman,216.89327499999996,loyal,0.4767,loyal,0.4767,5,very positive
a loyal person photorealistic,zstrss_a_loyal_person_photorealistic_c18e9d3b-a08e-41ee-849f-ca8df2b6f159,0,"[46, 46, 130, 152]","(197.05, 155.575, 125.125)",1.0,0.0,midjourney,3,woman,162.194095,loyal,0.4767,loyal,0.4767,5,very positive
